First Name,Last Name,Party,Region,latitude,longitude,Province,Municipality.City,Position,Year,fat
ALICIA,PULIDO,PMP,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2007,1
NESTOR,PULIDO,PMP/KNP,REGION I,15.92,120.33,PANGASINAN,ANDA,MAYOR,2004,1
ALICIA,PULIDO,PMP-KNP,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2004,1
RAMON,PUNZAL,IND.,REGION I,15.92,120.33,PANGASINAN,MANGATAREM,COUNCILOR,2010,0
MICHAEL,PUNZAL,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
MICHAEL MON,PUNZAL,NPC,REGION I,15.92,120.33,PANGASINAN,MANGATAREM,COUNCILOR,2016,0
CEZAR,QUIAMBAO,IND,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,MAYOR,2016,1
MANOLO,QUIAMBAO,NPC,REGION I,15.92,120.33,PANGASINAN,ROSALES,COUNCILOR,2016,1
MANOLO,QUIAMBAO,PMP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
RUEL,QUILLA,NPC,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2016,0
ALFREDO,QUINTO,LAKAS-CMD/BISKEG,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2007,1
BLANDO,QUINTO,NPC,REGION I,15.92,120.33,PANGASINAN,MAPANDAN,COUNCILOR,2010,0
BLANDO,QUINTO,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
JOSELITO,QUINTO,NPC,REGION I,15.92,120.33,PANGASINAN,MANGALDAN,COUNCILOR,2016,0
BLANDO,QUINTO,PDP LABAN,REGION I,15.92,120.33,PANGASINAN,MAPANDAN,COUNCILOR,2007,1
ROBERTO,QUIRIMIT,LP,REGION I,15.92,120.33,PANGASINAN,SAN FABIAN,COUNCILOR,2016,0
LADIE,QUISAY,IND,REGION I,15.92,120.33,PANGASINAN,BOLINAO,COUNCILOR,2016,0
ELIAS,QUISAY,KAMPI,REGION I,15.92,120.33,PANGASINAN,BOLINAO,VICE MAYOR,2007,0
ELIAS,QUISAY,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BOLINAO,VICE MAYOR,2004,0
ELIAS,QUISAY,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,BOLINAO,VICE MAYOR,2010,1
LADIE,QUISAY,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,BOLINAO,COUNCILOR,2010,1
LADIE,QUISAY,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
RONALD,QUITAN,-,REGION I,15.92,120.33,PANGASINAN,SANTO TOMAS,COUNCILOR,2007,0
PERLITO,RABAGO,NPC,REGION I,15.92,120.33,PANGASINAN,ALAMINOS CITY,COUNCILOR,2016,0
ALAIN,RABANG,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,UMINGAN,VICE MAYOR,2010,1
TROY,RABANG,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,UMINGAN,COUNCILOR,2010,1
ALAIN,RABANG,NPC,REGION I,15.92,120.33,PANGASINAN,UMINGAN,VICE MAYOR,2007,1
TROY,RABANG,NPC,REGION I,15.92,120.33,PANGASINAN,UMINGAN,COUNCILOR,2007,1
ALAIN,RABANG,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
TROY,RABANG,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
ALAIN,RABANG,NPC-LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,UMINGAN,MAYOR,2004,0
MARIO CESAR,RACADIO,UNA,REGION I,15.92,120.33,PANGASINAN,VILLASIS,COUNCILOR,2016,0
CIRILO,RADOC,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,ALAMINOS CITY,COUNCILOR,2004,0
CIRILO,RADOC,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,ALAMINOS CITY,COUNCILOR,2007,0
CIRILO,RADOC,NPC,REGION I,15.92,120.33,PANGASINAN,ALAMINOS CITY,COUNCILOR,2016,0
RODRIGO,RAFAEL,BISKEG,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,MAYOR,2016,1
RODRIGO,RAFAEL,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,MAYOR,2010,0
RODRIGO,RAFAEL,NP,REGION I,15.92,120.33,PANGASINAN,,MAYOR,2013,1
ROSE ANN,RAFAEL,NP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
ROSE ANN,RAFAEL,NPC,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,COUNCILOR,2016,1
DOMINGO,RAFANAN,IND,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
DOMINGO,RAFANAN,LP,REGION I,15.92,120.33,PANGASINAN,VILLASIS,COUNCILOR,2016,0
PAZ,RAFANAN,NPC,REGION I,15.92,120.33,PANGASINAN,VILLASIS,COUNCILOR,2007,0
PAZ,RAFANAN,NPC,REGION I,15.92,120.33,PANGASINAN,VILLASIS,COUNCILOR,2010,0
PAZ,RAFANAN,NPC/BISKEG,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
ALEX,RAGUINDIN,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2010,0
ALEX,RAGUINDIN,NPC,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2007,0
ALEX,RAGUINDIN,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
MERLO,RAMIREZ,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,TAYUG,COUNCILOR,2004,1
RANDY,RAMIREZ,LAKAS-CMD/NPC,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,COUNCILOR,2004,1
RANDY,RAMIREZ,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,COUNCILOR,2010,1
RANDY,RAMIREZ,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
RANDY,RAMIREZ,LP,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,COUNCILOR,2016,0
MONNETTE,RAMIREZ,NPC,REGION I,15.92,120.33,PANGASINAN,TAYUG,COUNCILOR,2004,1
MADILYN,RAMIREZ,NPC,REGION I,15.92,120.33,PANGASINAN,TAYUG,VICE MAYOR,2010,1
BENJAMIN,RAMOS,BISKEG,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2007,1
EMME LUISA,RAMOS,BISKEG,REGION I,15.92,120.33,PANGASINAN,ALCALA,COUNCILOR,2016,1
JOSEPH VINCENT,RAMOS,IND,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,COUNCILOR,2016,1
ROLANDO,RAMOS,IND,REGION I,15.92,120.33,PANGASINAN,LAOAC,VICE MAYOR,2016,1
ELY,RAMOS,IND.,REGION I,15.92,120.33,PANGASINAN,SANTO TOMAS,COUNCILOR,2010,1
MARIO,RAMOS,KAMPI,REGION I,15.92,120.33,PANGASINAN,BASISTA,COUNCILOR,2007,1
CONRADO PAUL,RAMOS,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BINALONAN,COUNCILOR,2004,1
JOSE,RAMOS,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,VICE MAYOR,2004,1
MARIO,RAMOS,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BASISTA,COUNCILOR,2004,1
CONRADO PAUL,RAMOS,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BINALONAN,COUNCILOR,2007,1
TEODORO,RAMOS,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,COUNCILOR,2007,1
ROLANDO,RAMOS,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2010,1
DOMINADOR,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,BAUTISTA,COUNCILOR,2004,1
ELY,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,SANTO TOMAS,COUNCILOR,2004,1
DOMINADOR,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,BAUTISTA,COUNCILOR,2007,1
LIGAYA,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,LABRADOR,COUNCILOR,2007,1
ROLANDO,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2007,1
DOMINADOR,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,BAUTISTA,COUNCILOR,2010,1
EMME LUISA,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,ALCALA,COUNCILOR,2010,1
TEODORO,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,MAYOR,2010,1
JOSEPH,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
ROLANDO,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
TEODORO,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,,MAYOR,2013,1
ELY,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,SANTO TOMAS,COUNCILOR,2016,1
JULIUS,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,COUNCILOR,2016,1
TEODORO,RAMOS,NPC,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,MAYOR,2016,1
ELY,RAMOS,NPC/BISKEG,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
EMME,RAMOS,NPC/BISKEG,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
TEODORO,RAMOS,NPC/LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,COUNCILOR,2004,1
FROEBEL,RANOY,NPC,REGION I,15.92,120.33,PANGASINAN,ALAMINOS CITY,COUNCILOR,2016,0
MELODY,RAPALLO,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
MELODY,RAPALLO,LP,REGION I,15.92,120.33,PANGASINAN,SAN FABIAN,COUNCILOR,2016,0
EDWIN,RAQUEL,LDP,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2007,0
EDWIN,RAQUEL,LP,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2010,0
EDWIN,RAQUEL,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
RICHARD,RAQUEL,LP,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2016,0
JOGANIE,RARANG,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
ISAGANI,RARANG,NPC,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2007,0
REYMON,RARANG,NPC,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2016,0
ISAGANI,RARANG,PMP/KNP,REGION I,15.92,120.33,PANGASINAN,ANDA,COUNCILOR,2004,0
PATRICIO,REBUGIO,NPC,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2004,0
EDELYN,REBUGIO,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
EDELYN,REBUGIO,NPC,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2016,0
JERRY,REBUJIO,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,COUNCILOR,2010,0
JERRY,REBUJIO,NP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
JON-JON,REFORMADO,IND,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
JON-JON,REFORMADO,IND.,REGION I,15.92,120.33,PANGASINAN,MANGATAREM,COUNCILOR,2010,0
JON-JON,REFORMADO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,MANGATAREM,VICE MAYOR,2004,0
JON-JON,REFORMADO,NPC,REGION I,15.92,120.33,PANGASINAN,MANGATAREM,COUNCILOR,2016,0
ANGELITO,REMORIN,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,COUNCILOR,2010,0
ANGELITO,REMORIN,NP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
ANGELITO,REMORIN,NPC,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,COUNCILOR,2007,0
CRISPIN,REPATO,KAMPI,REGION I,15.92,120.33,PANGASINAN,AGUILAR,COUNCILOR,2007,0
CRISPIN,REPATO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,AGUILAR,COUNCILOR,2004,0
CRISPIN,REPATO,LP,REGION I,15.92,120.33,PANGASINAN,AGUILAR,COUNCILOR,2010,0
MARITA,REPATO,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
CRISPIN JR.,REPATO,NPC,REGION I,15.92,120.33,PANGASINAN,AGUILAR,COUNCILOR,2016,0
JOSERES,RESUELLO,-,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,VICE MAYOR,2007,1
JOLLY,RESUELLO,IND.,REGION I,15.92,120.33,PANGASINAN,BASISTA,COUNCILOR,2010,1
JULIAN,RESUELLO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,MAYOR,2004,1
JULIER,RESUELLO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,VICE MAYOR,2004,1
JULIER,RESUELLO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,MAYOR,2007,1
MANUEL,RESUELLO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,COUNCILOR,2007,1
JOSERES,RESUELLO,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,VICE MAYOR,2010,1
JULIER,RESUELLO,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,MAYOR,2010,1
MANUEL,RESUELLO,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,COUNCILOR,2010,1
JOLLY,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
JOSERES,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
JULIER,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,,MAYOR,2013,1
JOLY,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,BASISTA,VICE MAYOR,2016,1
JOSERES,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,MAYOR,2016,1
JOSHUA,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,COUNCILOR,2016,1
JULIER,RESUELLO,NPC,REGION I,15.92,120.33,PANGASINAN,SAN CARLOS CITY,VICE MAYOR,2016,1
EDUARDO,RETUTA,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
EDUARDO,RETUTA,NPC,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2016,0
RICARDO,REVITA,AKSYON DEMOKRATIKO,REGION I,15.92,120.33,PANGASINAN,ROSALES,MAYOR,2004,0
RICARDO,REVITA,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,ROSALES,MAYOR,2010,0
PATRICK,REVITA,LP,REGION I,15.92,120.33,PANGASINAN,ROSALES,COUNCILOR,2016,0
RICARDO,REVITA,NPC,REGION I,15.92,120.33,PANGASINAN,ROSALES,MAYOR,2007,0
CARLITOS,REYES,KAMPI,REGION I,15.92,120.33,PANGASINAN,MABINI,MAYOR,2007,1
NESTOR,REYES,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2004,1
NESTOR,REYES,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2007,1
CARLITOS,REYES,LAKAS-CMD/NPC,REGION I,15.92,120.33,PANGASINAN,MABINI,VICE MAYOR,2004,1
FIDEL,REYES,LAKAS-CMD/NPC,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,COUNCILOR,2004,1
ELEUTERIO,REYES,LDP,REGION I,15.92,120.33,PANGASINAN,SISON,COUNCILOR,2004,1
REYNALDO,REYES,LDP,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,VICE MAYOR,2004,1
CARLITOS,REYES,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,MABINI,MAYOR,2010,1
REYNALDO,REYES,LP,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,VICE MAYOR,2010,1
EMMANUELA,REYES,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
FIDEL,REYES,LP,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,COUNCILOR,2016,1
NESTOR,REYES,LP,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2016,1
FIDEL,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,SAN QUINTIN,VICE MAYOR,2010,1
CARLITOS,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,,MAYOR,2013,1
COLIN,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
REYNALDO,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
VICTOR,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
COLIN,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,MABINI,VICE MAYOR,2016,1
REYNALDO,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2016,1
VICTOR REGAM,REYES,NPC,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2016,1
NESTOR,REYES,NPC/BISKEG,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2013,1
REYNALDO,REYES,PDP LABAN,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,VICE MAYOR,2007,1
MARIA LIBRADA FE,REYNA,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2004,0
MARIA LIBRADA FE,REYNA,LAKAS-CMD/BISKEG,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2007,1
KARLOS LIBERATO,REYNA,LP,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2010,1
KARLOS LIBERATO,REYNA,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
MARIA LIBRADA FE,REYNA,NPC,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2010,1
KARLOS LIBERATO,REYNA,PDP LABAN,REGION I,15.92,120.33,PANGASINAN,DAGUPAN CITY,COUNCILOR,2007,1
ARMANDO,RIVERA,IND,REGION I,15.92,120.33,PANGASINAN,BANI,COUNCILOR,2016,1
FILIPINA,RIVERA,IND,REGION I,15.92,120.33,PANGASINAN,BANI,VICE MAYOR,2016,1
MANUEL,RIVERA,INDEPENDENT,REGION I,15.92,120.33,PANGASINAN,DASOL,COUNCILOR,2004,0
MANUEL,RIVERA,LDP,REGION I,15.92,120.33,PANGASINAN,DASOL,COUNCILOR,2007,0
FILIPINA,RIVERA,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,BANI,VICE MAYOR,2010,1
MANUEL,RIVERA,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,DASOL,VICE MAYOR,2010,1
ARMANDO,RIVERA,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
FILIPINA,RIVERA,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
MANUEL,RIVERA,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
MARIVIC,ROBENIOL,LP,REGION I,15.92,120.33,PANGASINAN,ASINGAN,COUNCILOR,2016,0
LEONOR,ROCA,NPC,REGION I,15.92,120.33,PANGASINAN,NATIVIDAD,COUNCILOR,2007,0
DARWIN,RODILLAS,PMP,REGION I,15.92,120.33,PANGASINAN,LAOAC,COUNCILOR,2004,0
CHRISTOPHER JONES,RODRIGO,AKSYON,REGION I,15.92,120.33,PANGASINAN,SAN NICOLAS,COUNCILOR,2016,0
CHRISTOPHER,RODRIGO,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
JUSTINO D,RODRIGUEZ,LAKAS-CMD/NPC,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,COUNCILOR,2004,0
JUSTINO DOMINADOR,RODRIGUEZ,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
JUSTINO DOMINADOR JR.,RODRIGUEZ,NPC,REGION I,15.92,120.33,PANGASINAN,SANTA MARIA,COUNCILOR,2016,0
HERMINIO,ROMERO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,MANGALDAN,MAYOR,2007,0
HERMINIO,ROMERO,LP,REGION I,15.92,120.33,PANGASINAN,MANGALDAN,MAYOR,2004,0
HERMINIO,ROMERO,NP,REGION I,15.92,120.33,PANGASINAN,MANGALDAN,MAYOR,2010,0
JEREMY AGERICO,ROSARIO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,MANAOAG,COUNCILOR,2004,1
JOHNJOHN AGERICO,ROSARIO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2004,1
SIMPLICIO,ROSARIO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BINMALEY,MAYOR,2004,1
JEREMY AGERICO,ROSARIO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2007,1
SIMPLICIO,ROSARIO,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BINMALEY,MAYOR,2007,1
MARK ERNEST,ROSARIO,LDP,REGION I,15.92,120.33,PANGASINAN,LABRADOR,COUNCILOR,2004,1
JOSE R,ROSARIO,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,MANAOAG,COUNCILOR,2010,1
SIMPLICIO,ROSARIO,LP,REGION I,15.92,120.33,PANGASINAN,,MAYOR,2013,1
JEREMY AGERICO,ROSARIO,LP,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2016,1
JOSE ROCARLO,ROSARIO,LP,REGION I,15.92,120.33,PANGASINAN,MANAOAG,COUNCILOR,2016,1
JEREMY AGERICO,ROSARIO,NPC,REGION I,15.92,120.33,PANGASINAN,,PROVINCIAL BOARD MEMBER,2010,1
JOSE,ROSARIO,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
SIMPLICIO,ROSARIO,UNA,REGION I,15.92,120.33,PANGASINAN,BINMALEY,MAYOR,2016,1
GERARDO,ROSETE,KAMPI,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2004,1
LETECIA,ROSETE,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,AGNO,MAYOR,2004,1
WILSON,ROSETE,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,AGNO,VICE MAYOR,2004,1
WILSON,ROSETE,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2007,1
GERARDO,ROSETE,LDP,REGION I,15.92,120.33,PANGASINAN,BURGOS,VICE MAYOR,2007,1
CHARLIE DAVE,ROSETE,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2010,1
GERARDO,ROSETE,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2010,1
WILSON,ROSETE,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,AGNO,VICE MAYOR,2010,1
JERRY BENEDICT,ROSETE,LP,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2010,1
CHARLIE,ROSETE,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,1
WILSON,ROSETE,NPC,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,1
CHARLIE DAVE,ROSETE,NPC,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2016,1
GERARDO,ROSETE,NPC,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2016,1
WILSON,ROSETE,NPC,REGION I,15.92,120.33,PANGASINAN,AGNO,VICE MAYOR,2016,1
RODOLFO,ROSQUITA,BISKEG,REGION I,15.92,120.33,PANGASINAN,ALCALA,VICE MAYOR,2016,0
RODOLFO,ROSQUITA,NPC,REGION I,15.92,120.33,PANGASINAN,ALCALA,COUNCILOR,2010,0
RODOLFO,ROSQUITA,NPC/BISKEG,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
ALEXANDER,RUIZ,KAMPI,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2007,0
ALEXANDER,RUIZ,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,BURGOS,COUNCILOR,2004,0
EFRESINIO,SABANGAN,KNP/PMP,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,COUNCILOR,2004,0
RAUL,SABANGAN,NP,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,COUNCILOR,2010,0
RAUL,SABANGAN,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
RAUL,SABANGAN,NPC,REGION I,15.92,120.33,PANGASINAN,BAYAMBANG,VICE MAYOR,2016,0
DANILO,SABATER,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
DANILO,SABATER,NPC,REGION I,15.92,120.33,PANGASINAN,SAN MANUEL,COUNCILOR,2016,0
RAMONITO,SABIDO,KAMPI,REGION I,15.92,120.33,PANGASINAN,SUAL,COUNCILOR,2004,0
RAMONITO,SABIDO,KAMPI,REGION I,15.92,120.33,PANGASINAN,SUAL,VICE MAYOR,2007,0
ROLDAN,SAGLES,LAKAS-CMD,REGION I,15.92,120.33,PANGASINAN,AGUILAR,VICE MAYOR,2007,0
ROLDAN,SAGLES,LP,REGION I,15.92,120.33,PANGASINAN,,VICE MAYOR,2013,0
ROLDAN,SAGLES,NPC,REGION I,15.92,120.33,PANGASINAN,AGUILAR,VICE MAYOR,2016,0
LARRY,SAGUN,NPC,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
LARRY,SAGUN,NPC,REGION I,15.92,120.33,PANGASINAN,AGNO,COUNCILOR,2016,0
VIOLETA,SALAZAR,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
VIOLETA,SALAZAR,UNA,REGION I,15.92,120.33,PANGASINAN,BINMALEY,COUNCILOR,2016,0
ERNESTO III,SALCEDO,IND,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2016,1
MELECIO,SALCEDO,LAKAS-CMD/ NPC,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2004,0
GLORIA,SALCEDO,LP,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2010,0
GLORIA,SALCEDO,LP,REGION I,15.92,120.33,PANGASINAN,,COUNCILOR,2013,0
MELECIO JR.,SALCEDO,LP,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2016,1
GLORIA,SALCEDO,PDP LABAN,REGION I,15.92,120.33,PANGASINAN,POZZORUBIO,COUNCILOR,2007,0
LEOMAR,SALDIVAR,LKS-KAM,REGION I,15.92,120.33,PANGASINAN,SAN NICOLAS,COUNCILOR,2010,1
